citation,doi,doi_num,citations,date.of.entry,type,journal,year_pdf,year_issue,participants_count,group_identifier,evolution_word,culture_word,universal_word,ppt_age_absolute,ppt_age_m_sd,multi_study_paper,countries,countries_info_given,crosscultural,culture_ppt_n,older_ppt
NA,10.1111/desc.12879,NA,0,08.09.2022,research article,Developmental Science,NA,"2020, 2",85,yes,no,no,no,1,NA,no,usa,yes,no,32,no
NA,10.1111/desc.12880,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 2",354,no,no,no,no,0,NA,yes,usa,yes,no,202,no
NA,10.1111/desc.12881,NA,4,08.09.2022,research article,Developmental Science,NA,"2020, 2",488,yes,no,no,no,1,NA,no,usa,no,yes,"34, 41",no
NA,10.1111/desc.12884,NA,9,08.09.2022,research article,Developmental Science,NA,"2020, 2",117,no,no,yes,no,"4, 5, 6",NA,no,canada,yes,no,540,no
NA,10.1111/desc.12885,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 2",202,no,no,no,no,"3, 4, 5, 6, 7, 8, 9, 10",NA,yes,mexico,yes,no,41,yes
NA,10.1111/desc.12886,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 2",301,no,no,no,no,"7, 8, 9, 10",NA,no,usa,no,no,24,yes
NA,10.1111/desc.12887,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 2",145,no,yes,no,no,1,NA,yes,canada,no,no,53,no
NA,10.1111/desc.12889,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 2",941,no,no,no,no,"9, 10",NA,no,uk,yes,no,40,yes
NA,10.1111/desc.12892,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 2",196,no,yes,yes,no,"0, 1",NA,no,australia,yes,no,71,no
NA,10.1111/desc.12894,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 2",198,no,no,no,no,0,NA,no,hungary,yes,no,46,no
NA,10.1111/desc.12896,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 2",411,yes,no,no,no,0,NA,yes,usa,no,no,144,no
NA,10.1111/desc.12899,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 2",183,no,no,no,no,"6, 7, 8, 9, 10",NA,yes,france,yes,no,306,yes
NA,10.1111/desc.12900,NA,20,08.09.2022,research article,Developmental Science,NA,"2020, 2",259,yes,yes,yes,no,"0, 1",NA,no,usa,no,no,72,no
NA,10.1111/desc.12901,NA,16,08.09.2022,research article,Developmental Science,NA,"2020, 2",293,yes,no,yes,no,0,NA,no,canada,yes,no,21,no
NA,10.1111/desc.12902,NA,10,08.09.2022,research article,Developmental Science,NA,"2020, 2",222,no,yes,no,no,0,NA,no,usa,yes,no,65,no
NA,10.1111/desc.12903,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 3",247,yes,yes,yes,yes,"4, 5, 6, 7, 8, 9, 10",NA,no,"fiji,peru",yes,yes,"27, 28",yes
NA,10.1111/desc.12904,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 3",152,no,no,no,no,1,NA,no,canada,yes,no,92,no
NA,10.1111/desc.12905,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 3",325,no,no,yes,no,"4, 5",NA,yes,usa,yes,no,86,no
NA,10.1111/desc.12906,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 3",742,no,no,no,no,"8, 9, 10",NA,no,uk,yes,no,35,yes
NA,10.1111/desc.12907,NA,9,08.09.2022,research article,Developmental Science,NA,"2020, 3",199,no,no,yes,no,"0, 3",NA,no,canada,yes,no,133,no
NA,10.1111/desc.12911,NA,9,08.09.2022,research article,Developmental Science,NA,"2020, 3",166,no,no,yes,no,"7, 8, 9, 10",NA,no,usa,yes,no,253,yes
NA,10.1111/desc.12912,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 3",196,no,yes,no,no,"6, 7",NA,yes,usa,no,no,16,no
NA,10.1111/desc.12914,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 3",115,no,yes,no,no,5,NA,no,belgium,yes,no,52,no
NA,10.1111/desc.12915,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 3",127,yes,no,no,no,2,NA,no,germany,yes,no,39,no
NA,10.1111/desc.12916,NA,12,08.09.2022,research article,Developmental Science,NA,"2020, 3",194,no,no,no,no,"9, 10",NA,no,germany,yes,no,34,yes
NA,10.1111/desc.12917,NA,25,08.09.2022,research article,Developmental Science,NA,"2020, 3",256,no,no,yes,no,"0, 3",NA,no,usa,yes,no,151,no
NA,10.1111/desc.12919,NA,14,08.09.2022,research article,Developmental Science,NA,"2020, 3",187,no,no,no,no,"2, 3",NA,no,usa,yes,no,21,no
NA,10.1111/desc.12920,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 3",273,no,no,no,no,"4, 5",NA,yes,usa,yes,no,138,no
NA,10.1111/desc.12921,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 3",156,no,no,no,no,0,NA,no,uk,yes,no,48,no
NA,10.1111/desc.12922,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 3",98,no,yes,no,no,"3, 4",NA,yes,germany,yes,no,40,no
NA,10.1111/desc.12923,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 3",173,no,no,no,no,0,NA,no,sweden,yes,no,59,no
NA,10.1111/desc.12924,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 3",182,no,yes,yes,no,"0, 1",NA,no,sweden,yes,no,118,no
NA,10.1111/desc.12925,NA,35,08.09.2022,research article,Developmental Science,NA,"2020, 3",268,yes,no,no,no,7,NA,no,uk,yes,no,4890,yes
NA,10.1111/desc.12866,NA,22,08.09.2022,research article,Developmental Science,NA,"2020, 4",252,no,no,no,no,"8, 9, 10",NA,no,germany,no,no,138,yes
NA,10.1111/desc.12868,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 4",585,no,no,no,no,"5, 6, 7, 8, 9, 10",NA,no,uk,yes,no,450,yes
NA,10.1111/desc.12870,NA,17,08.09.2022,research article,Developmental Science,NA,"2020, 4",137,no,no,no,no,"9, 10",NA,no,uk,yes,no,32,yes
NA,10.1111/desc.12882,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 4",97,no,no,yes,no,9,NA,no,israel,yes,no,77,no
NA,10.1111/desc.12898,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 4",123,no,no,no,no,"9, 10",NA,no,france,no,no,64,yes
NA,10.1111/desc.12908,NA,12,08.09.2022,research article,Developmental Science,NA,"2020, 4",88,no,no,no,no,"5, 6, 7",NA,no,usa,yes,no,148,no
NA,10.1111/desc.12909,NA,21,08.09.2022,research article,Developmental Science,NA,"2020, 4",140,no,no,no,no,8,NA,no,uk,yes,no,250,no
NA,10.1111/desc.12910,NA,16,08.09.2022,research article,Developmental Science,NA,"2020, 4",257,no,no,no,no,"7, 8, 9, 10",NA,no,china,yes,no,80,no
NA,10.1111/desc.12913,NA,0,08.09.2022,research article,Developmental Science,NA,"2020, 4",171,yes,no,no,no,5,NA,no,france,yes,no,76,no
NA,10.1111/desc.12929,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 4",219,no,yes,no,no,"4, 5",NA,no,norway,yes,no,301,no
NA,10.1111/desc.12927,NA,NA,NA,research article,Developmental Science,NA,"2020, 5",129,yes,no,no,no,"3, 5",NA,yes,china,yes,no,74,no
NA,10.1111/desc.12928,NA,NA,NA,research article,Developmental Science,NA,"2020, 5",168,no,no,no,no,0,NA,no,usa,yes,no,107,no
NA,10.1111/desc.12930,NA,12,08.09.2022,research article,Developmental Science,NA,"2020, 5",180,no,no,no,no,"3, 5",NA,no,china,yes,no,200,no
NA,10.1111/desc.12931,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 5",96,yes,no,no,no,"6, 7, 8, 9",NA,no,indonesia,yes,no,10858,no
NA,10.1111/desc.12934,NA,22,08.09.2022,research article,Developmental Science,NA,"2020, 5",203,no,no,no,no,"8, 9, 10",NA,yes,usa,yes,no,87,yes
NA,10.1111/desc.12935,NA,4,08.09.2022,research article,Developmental Science,NA,"2020, 5",284,no,no,no,no,"6, 7, 8",NA,no,australia,yes,no,27,no
NA,10.1111/desc.12936,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 5",249,no,no,no,no,"4, 5, 6, 7, 8",NA,no,france,yes,no,114,no
NA,10.1111/desc.12937,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 5",203,yes,no,no,no,"8, 9, 10",NA,no,usa,yes,yes,203,yes
NA,10.1111/desc.12938,NA,13,08.09.2022,research article,Developmental Science,NA,"2020, 5",79,no,yes,yes,no,1,NA,no,uk,no,no,30,no
NA,10.1111/desc.12939,NA,4,08.09.2022,research article,Developmental Science,NA,"2020, 5",280,no,yes,no,no,1,NA,yes,italy,no,no,64,no
NA,10.1111/desc.12941,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 5",105,no,yes,yes,no,2,NA,yes,uk,yes,no,62,no
NA,10.1111/desc.12942,NA,0,08.09.2022,research article,Developmental Science,NA,"2020, 5",697,yes,no,yes,yes,"6, 7, 8, 9, 10",NA,no,"japan,uk",yes,yes,"26, 26",yes
NA,10.1111/desc.12943,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 5",299,yes,no,yes,no,3,NA,no,switzerland,yes,yes,"40, 40",no
NA,10.1111/desc.12944,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 5",113,no,no,no,no,"3, 4, 5",NA,no,usa,no,no,191,no
NA,10.1111/desc.12950,NA,10,08.09.2022,research article,Developmental Science,NA,"2020, 5",391,yes,no,no,no,1,NA,yes,germany,yes,no,77,no
NA,10.1111/desc.12951,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 5",223,no,no,no,no,"5, 6, 7, 8, 9, 10",NA,no,australia,yes,no,262,no
NA,10.1111/desc.12953,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 5",159,no,no,no,no,"1, 3",NA,no,usa,no,no,95,no
NA,10.1111/desc.12965,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 5",216,no,no,no,no,"4, 5, 6, 7, 8",NA,no,usa,no,no,41,no
NA,10.1111/desc.12977,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 5",357,no,no,no,no,"7, 8, 9, 10",NA,no,"italy,poland",yes,no,32,yes
NA,10.1111/desc.12945,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 6",464,no,no,no,no,"5, 7, 9",NA,no,netherlands,yes,no,74,no
NA,10.1111/desc.12947,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 6",459,no,yes,no,no,"4, 5, 6, 7",NA,no,spain,yes,no,42,no
NA,10.1111/desc.12948,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 6",538,no,no,no,no,"2, 3",NA,yes,usa,no,no,45,no
NA,10.1111/desc.12952,NA,12,08.09.2022,research article,Developmental Science,NA,"2020, 6",367,yes,yes,no,yes,"7, 8, 9, 10",NA,no,"australia,france,germany,italy",yes,yes,"30, 32, 32, 32",no
NA,10.1111/desc.12954,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 6",243,no,no,no,no,"5, 6, 7, 8, 9, 10",NA,no,italy,yes,no,118,no
NA,10.1111/desc.12955,NA,9,08.09.2022,research article,Developmental Science,NA,"2020, 6",244,no,no,no,yes,1,NA,yes,italy,yes,no,90,no
NA,10.1111/desc.12956,NA,8,08.09.2022,research article,Developmental Science,NA,"2020, 6",292,no,no,no,no,NA,"10.9, 1.9",no,germany,no,no,17,yes
NA,10.1111/desc.12957,NA,20,08.09.2022,research article,Developmental Science,NA,"2020, 6",86,no,yes,yes,no,"7, 8, 9, 10",NA,no,italy,yes,no,787,yes
NA,10.1111/desc.12958,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 6",336,yes,no,no,no,"7, 8, 9, 10",NA,no,belgium,yes,no,91,yes
NA,10.1111/desc.12959,NA,17,08.09.2022,research article,Developmental Science,NA,"2020, 6",158,no,no,no,no,"5, 9",NA,no,usa,yes,no,79,no
NA,10.1111/desc.12960,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 6",617,yes,no,no,yes,1,NA,no,usa,no,yes,"26, 26",no
NA,10.1111/desc.12961,NA,7,08.09.2022,research article,Developmental Science,NA,"2020, 6",323,no,no,no,no,"1, 2",NA,no,uk,no,no,124,no
NA,10.1111/desc.12962,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 6",223,no,no,yes,no,"4, 5, 6, 7, 8, 9",NA,yes,usa,yes,no,277,no
NA,10.1111/desc.12963,NA,4,08.09.2022,research article,Developmental Science,NA,"2020, 6",177,no,no,no,no,"1, 2",NA,no,usa,no,no,65,no
NA,10.1111/desc.12964,NA,18,08.09.2022,research article,Developmental Science,NA,"2020, 6",154,no,no,no,no,9,NA,no,italy,yes,no,224,no
NA,10.1111/desc.12966,NA,1,08.09.2022,research article,Developmental Science,NA,"2020, 6",512,no,no,no,yes,"0, 1, 2",NA,no,usa,yes,no,90,no
NA,10.1111/desc.12967,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 6",248,no,no,no,no,"5, 6",NA,no,spain,yes,no,47,no
NA,10.1111/desc.12969,NA,2,08.09.2022,research article,Developmental Science,NA,"2020, 6",153,no,no,no,no,"2, 3, 4",NA,no,japan,yes,no,58,no
NA,10.1111/desc.12973,NA,6,08.09.2022,research article,Developmental Science,NA,"2020, 6",536,yes,no,yes,no,"2, 4",NA,no,usa,no,no,NA,no
NA,10.1111/desc.12974,NA,3,08.09.2022,research article,Developmental Science,NA,"2020, 6",200,no,no,no,no,"6, 7",NA,no,usa,yes,no,196,no
NA,10.1111/desc.12975,NA,4,08.09.2022,research article,Developmental Science,NA,"2020, 6",200,no,yes,no,no,"3, 4, 5, 6",NA,yes,china,yes,no,33,no
NA,10.1111/desc.12976,NA,13,08.09.2022,research article,Developmental Science,NA,"2020, 6",169,no,no,no,no,0,NA,no,usa,yes,no,94,no
NA,10.1111/desc.12978,NA,5,08.09.2022,research article,Developmental Science,NA,"2020, 6",146,no,no,yes,no,"3, 4, 5, 6, 7, 8, 9",NA,no,germany,yes,no,266,no
NA,10.1111/desc.12979,NA,10,08.09.2022,research article,Developmental Science,NA,"2020, 6",319,no,no,no,no,"1, 2",NA,no,"netherlands,uk,usa",yes,no,438,no
NA,10.1177/0022022120966786,NA,0,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2020, 10",800,yes,no,yes,no,10,NA,no,cambodia,yes,no,8,yes
NA,10.1177/0022022120910804,NA,6,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2020, 3-4",247,yes,no,yes,no,"0, 1",NA,no,"japan,usa",yes,yes,"53, 50",no
NA,10.1177/0022022120908346,NA,6,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2020, 3-4",211,yes,no,yes,no,"6, 7, 8",NA,no,netherlands,yes,no,140,no
NA,10.1177/0022022119860597,NA,1,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 7",402,yes,yes,yes,yes,"6, 7, 9, 10",NA,no,burkina faso,yes,yes,51,yes
NA,10.1177/0022022119867394,NA,3,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 7",207,yes,no,yes,no,"3, 4, 5",NA,no,usa,yes,yes,90,no
NA,10.1177/0022022119852422,NA,5,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 6",560,yes,no,yes,no,"3, 4, 5, 6, 7, 8",NA,no,"australia,norway,sweden,usa",yes,yes,"253, 119, 120, 482",no
NA,10.1177/0022022119840443,NA,3,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 5",245,yes,no,yes,no,"2, 3, 4",NA,no,kenya,yes,yes,"11, 9, 15, 9",no
NA,10.1177/0022022119837363,NA,10,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 4",199,yes,no,yes,no,NA,"7.94, 1.46",no,"bangladesh,burundi,egypt,el salvador,ethiopia,indonesia,kenya,malawi,mozambique,phillippines,senegal,south africa,tanzania,vietnam",yes,yes,"1531, 550, 800, 875, 1029, 2332, 942, 595, 702, 1610, 817, 798, 1035, 562",yes
NA,10.1177/0022022119828498,NA,1,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 4",192,yes,no,yes,yes,"8, 9, 10",NA,no,serbia,yes,yes,"13, 28",yes
NA,10.1177/0022022118822046,NA,15,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 3",146,yes,no,yes,no,"9, 10",NA,no,china,yes,no,163,yes
NA,10.1177/0022022118812174,NA,4,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 2",348,yes,no,yes,no,3,NA,no,germany,yes,no,203,no
NA,10.1177/0022022118814686,NA,1,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 2",190,yes,yes,yes,yes,"6, 7, 8, 9, 10",NA,no,cameroon,yes,yes,11,no
NA,10.1177/0022022118806585,NA,4,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2019, 1",164,yes,no,yes,yes,"6, 7, 8, 9, 10",NA,no,"afghanistan,argentina,australia,bosnia,canada,china,cuba,denmark,germany,iran,italy,malaysia,netherlands,slovenia,spain,thailand,ukraine",yes,yes,"214, 102, 29, 0, 20, 200, 199, 47, 508, 205, 19, 210, 0, 164, 0, 107, 144",yes
NA,10.1177/0022022118803182,NA,6,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2018, 10",443,yes,no,yes,no,"3, 4, 5, 6",NA,no,usa,yes,no,80,no
NA,10.1177/0022022118795294,NA,10,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2018, 9",432,yes,no,yes,no,"8, 9, 10",NA,no,china,yes,yes,"305, 289",yes
NA,10.1177/0022022118769773,NA,11,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2018, 7",478,yes,no,yes,no,"9, 10",NA,no,germany,yes,no,97,yes
NA,10.1177/0022022117736039,NA,3,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2018, 1",545,yes,yes,yes,no,"5, 6, 7",NA,no,uk,yes,yes,"26, 31, 33",no
NA,10.1177/0022022117736029,NA,23,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2018, 1",205,yes,no,yes,no,"4, 5, 6",NA,no,china,yes,yes,19,no
NA,10.1177/0022022117732300,NA,8,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 10",494,yes,no,yes,no,"3, 4, 5",NA,no,south korea,yes,no,609,no
NA,10.1177/0022022117721973,NA,7,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 9",136,yes,no,yes,no,9,NA,yes,israel,yes,yes,"59, 60",no
NA,10.1177/0022022117725404,NA,13,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 9",431,yes,no,yes,yes,"4, 5, 6",NA,no,indonesia,yes,yes,122,no
NA,10.1177/0022022117731093,NA,5,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 9",125,yes,no,yes,yes,"2, 3, 4",NA,no,"canada,japan,usa",yes,yes,"16, 14, 14",no
NA,10.1177/0022022116686186,NA,8,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 8",355,yes,no,yes,no,"9, 10",NA,no,"belgium,bulgaria,czech republic,germany,denmark,greece,spain,finland,france,hungary,italy,netherlands,norway,poland,portugal,romania,sweden,uk",yes,yes,"225, 250, 232, 225, 196, 239, 250, 217, 238, 227, 96, 208, 205, 227, 240, 242, 208, 236",yes
NA,10.1177/0022022117720752,NA,6,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 8",249,yes,no,yes,no,"0, 1",NA,no,"chile,usa",yes,yes,"90, 52",no
NA,10.1177/0022022117706108,NA,19,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 6",477,yes,no,yes,no,"5, 6, 7",NA,no,"uk,usa,taiwan",yes,yes,"36, 40, 46",no
NA,10.1177/0022022117698573,NA,6,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 4",88,yes,no,yes,no,"6, 7, 8, 9",NA,yes,mexico,yes,yes,56,no
NA,10.1177/0022022117690451,NA,27,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 3",280,yes,yes,yes,yes,1,NA,no,"india,germany",yes,yes,"32, 60",no
NA,10.1177/0022022116680480,NA,5,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2017, 2",214,yes,no,yes,no,10,NA,no,usa,yes,yes,30,yes
NA,10.1177/0022022116665170,NA,7,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 9",643,yes,no,yes,no,"9, 10",NA,no,germany,yes,no,70,yes
NA,10.1177/0022022116663851,NA,8,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 9",322,yes,no,yes,yes,"0, 1",NA,no,"spain,usa",yes,yes,"51, 102",no
NA,10.1177/0022022116655775,NA,9,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 7",208,yes,no,yes,yes,10,NA,no,south korea,yes,yes,11,yes
NA,10.1177/0022022116655790,NA,12,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 7",284,yes,no,yes,yes,"3, 4, 5, 6",NA,no,philippines,yes,yes,78,no
NA,10.1177/0022022115619231,NA,5,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 3",109,yes,no,yes,yes,1,NA,no,israel,yes,no,30,no
NA,10.1177/0022022115620487,NA,6,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 3",51,yes,no,yes,yes,"3, 5",NA,no,india,yes,yes,29,no
NA,10.1177/0022022115624155,NA,21,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 3",349,yes,no,yes,no,NA,"6.17, 0.3",no,zambia,yes,yes,2711,no
NA,10.1177/0022022115610632,NA,2,08.09.2022,research article,Journal of Cross-Cultural Psychology,NA,"2016, 1",630,yes,yes,yes,no,"2, 3, 4, 5, 6",NA,no,israel,yes,yes,95,no
NA,10.1016/j.jecp.2015.06.017,NA,24,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",132,no,no,no,no,"5, 6, 7, 8",NA,yes,uk,no,no,217,no
NA,10.1016/j.jecp.2015.07.015,NA,11,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",120,no,no,no,no,"6, 9",NA,no,germany,no,no,136,no
NA,10.1016/j.jecp.2015.07.012,NA,25,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",177,no,no,yes,no,NA,"6.23, 0.37",no,germany,yes,no,51,no
NA,10.1016/j.jecp.2015.07.016,NA,27,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",240,no,yes,yes,no,"2, 3, 4, 5, 6, 7, 8, 9, 10",NA,yes,australia,no,no,120,no
NA,10.1016/j.jecp.2015.06.015,NA,79,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",416,yes,no,no,yes,"4, 5, 6",NA,no,netherlands,yes,yes,"63, 45",no
NA,10.1016/j.jecp.2015.07.014,NA,133,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",304,no,no,no,no,"6, 7, 8, 9",NA,no,usa,no,no,564,no
NA,10.1016/j.jecp.2015.08.003,NA,117,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",177,yes,no,no,no,NA,"6.84, 0.30",no,south korea,yes,no,201,no
NA,10.1016/j.jecp.2015.08.004,NA,67,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",351,yes,no,yes,no,2,NA,no,"canada,usa",yes,yes,"39, 43",no
NA,10.1016/j.jecp.2015.08.009,NA,21,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",203,no,yes,no,no,"5, 6, 9, 10",NA,no,usa,yes,no,72,no
NA,10.1016/j.jecp.2015.09.002,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",93,no,no,yes,no,"4, 5, 6, 7, 8",NA,no,usa,yes,no,96,no
NA,10.1016/j.jecp.2015.09.011,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",184,no,no,yes,no,"4, 5, 6, 7, 8, 9, 10",NA,no,china,yes,no,87,no
NA,10.1016/j.jecp.2015.08.005,NA,57,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",40,no,no,no,no,"4, 5",NA,no,usa,no,no,40,no
NA,10.1016/j.jecp.2015.09.012,NA,24,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2016, 141",203,no,no,no,no,"4, 5, 6, 7",NA,no,usa,yes,no,47,no
